gene	log2_fold_change	p_value	q_value
2004_gene	-0.34523157172809	0.259889009240431	0.507021525673139
153_gene	0.388986556249594	0.260017055630507	0.507175585671132
377_gene	0.902724309626943	0.260226181968259	0.507391955558488
1874_gene	-0.369267532879083	0.260203832651588	0.507391955558488
9583_gene	-2.72108948312814	0.260544670772993	0.507917115217526
4350_gene	-0.193756430890143	0.260894390825197	0.508155127230112
5012_gene	0.355662274818631	0.260819033576991	0.508155127230112
5503_gene	0.294192099451623	0.260815293137409	0.508155127230112
10540_gene	0.362093774724449	0.260912628709403	0.508155127230112
8605_gene	4.78672671142141	0.260859584543465	0.508155127230112
10337_gene	0.429178913787969	0.261241092836207	0.508698973689347
5543_gene	0.288856531850326	0.261399121725748	0.508819394459274
6989_gene	-1.0070631440169	0.261401409443031	0.508819394459274
1279_gene	-0.344786523265211	0.261562231311559	0.509023793716159
7911_gene	-0.391612837546031	0.261604932110172	0.509023793716159
4828_gene	-0.361205621176475	0.261669681616827	0.509053932573097
6084_gene	-0.216084273160015	0.261826143747105	0.509166610741925
9207_gene	-0.201600769043896	0.261810921065184	0.509166610741925
229_gene	0.682202765151743	0.262284416938983	0.509961837186726
8827_gene	0.297187059678587	0.262584504271854	0.510353256939127
9161_gene	0.295484337474116	0.262559633764488	0.510353256939127
9277_gene	0.723724023657755	0.262774707624868	0.510626895185293
4026_gene	-0.264536707995872	0.263164346937363	0.511095545425822
4551_gene	-0.611579750438918	0.26306572669212	0.511095545425822
6168_gene	-4.78084181364623	0.263213304210387	0.511095545425822
6448_gene	-4.78083707171469	0.263213711317614	0.511095545425822
6011_gene	0.327590288045067	0.263379057426895	0.511202705718068
9519_gene	-0.922796309167406	0.263466770916821	0.511202705718068
10250_gene	1.56774965055445	0.263427383396942	0.511202705718068
10599_gene	-4.77938205205513	0.263362022621138	0.511202705718068
8730_gene	-0.326562189700142	0.263776358062485	0.511707318231222
1803_gene	-0.306453223511667	0.264152980809138	0.512149581974949
3569_gene	-0.711778109100424	0.264202576108811	0.512149581974949
5090_gene	-4.77156528688356	0.264159388942146	0.512149581974949
4985_gene	4.75415762680566	0.264143618989085	0.512149581974949
5670_gene	-0.941499703446958	0.264260621060694	0.512166027389575
4896_gene	-0.28320511551423	0.26431109031321	0.512167786854812
8391_gene	-0.359621488581035	0.264529867503503	0.512495622568654
6837_gene	0.411664728303546	0.264619893144568	0.512573941097651
114_gene	-0.324881669355748	0.264686296854344	0.512606482701048
5011_gene	0.557183409400319	0.264882675146716	0.512698551220484
5350_gene	0.361490554801045	0.264838130955745	0.512698551220484
8734_gene	-0.408894568042249	0.264843732310731	0.512698551220484
8056_gene	-0.267712792941644	0.264987832877012	0.512795684848799
9074_gene	0.215972623122574	0.26503210303633	0.512795684848799
6416_gene	-1.1749856095472	0.265180736506579	0.512891209256782
10172_gene	0.587566706812408	0.265175303020874	0.512891209256782
5686_gene	-0.162603174471933	0.265277902761496	0.512983130078087
4948_gene	4.74185134125396	0.265391946650629	0.51310764764969
475_gene	-0.270998586392736	0.265768934488162	0.513730627547011
3207_gene	0.408010916697822	0.265813592557951	0.513730627547011
6787_gene	-0.515218634371514	0.265881418969643	0.513765628951438
769_gene	-0.25928757201585	0.26614707191562	0.513894847815709
1768_gene	0.612513314827663	0.266193231420118	0.513894847815709
6076_gene	-0.370008720890857	0.266246662977096	0.513894847815709
8767_gene	0.27585863604272	0.266139412057686	0.513894847815709
5661_gene	4.69012816518556	0.266043389704909	0.513894847815709
7271_gene	1.62375468821645	0.266234704806744	0.513894847815709
10553_gene	-0.596799715443648	0.266391380569942	0.514078156266999
3306_gene	-0.451537997184589	0.266895275276103	0.51495440155027
2526_gene	-0.308459355457151	0.266977706450213	0.515017289239593
7991_gene	-0.322666688453088	0.267251345686499	0.515448937350555
9520_gene	-4.7394381646431	0.267454398797676	0.515744309978576
2893_gene	-0.560686533713609	0.267777785303309	0.516271573381417
4681_gene	0.402253037117536	0.267970853222596	0.516547434658144
9712_gene	-0.313997394053921	0.268408854710095	0.5171987888447
5285_gene	4.71251706940813	0.268384064084311	0.5171987888447
5211_gene	-0.648799738055953	0.268730995463746	0.517722987904987
8179_gene	0.481886414512487	0.269000059784033	0.51814475634822
1154_gene	-0.35315854299324	0.269459192559043	0.518642446620441
5633_gene	0.29753047228608	0.26939174821454	0.518642446620441
10761_gene	0.352546587938822	0.269411435307684	0.518642446620441
6576_gene	4.7023201886791	0.269429604206622	0.518642446620441
10223_gene	-0.398609575301156	0.26969194705359	0.518993776694934
6396_gene	-0.418632889318645	0.270233240907038	0.519841830143956
7885_gene	-0.405543371632415	0.270204517843353	0.519841830143956
7325_gene	0.309465782479546	0.270290740043872	0.519855668641983
8089_gene	-0.281790814187007	0.270360329977689	0.519892752137967
9188_gene	0.836249227448722	0.27045940420031	0.519986508466234
7489_gene	-0.257743355094834	0.270689925850504	0.520236134227099
9093_gene	-0.296797013373772	0.270678363974667	0.520236134227099
3959_gene	1.27164429758846	0.270856845791275	0.520460142135931
804_gene	-0.240802301384151	0.271027790749611	0.520595016655479
8159_gene	-0.277691168212715	0.271018470769638	0.520595016655479
1890_gene	-0.638712789550129	0.271090385091632	0.520618479750405
3626_gene	0.712264339707213	0.271560415285257	0.521037009201234
4481_gene	1.74609719107808	0.271479057392442	0.521037009201234
6367_gene	0.592180793499696	0.271379015898989	0.521037009201234
6946_gene	4.50951687099691	0.271478851875964	0.521037009201234
10735_gene	4.56470505519738	0.271537197392865	0.521037009201234
8737_gene	-0.268340473892953	0.271751201676329	0.521209524521748
10369_gene	0.467637297590249	0.271732284353436	0.521209524521748
6819_gene	1.46249127061696	0.271807755912593	0.521221256188668
1302_gene	-0.20479746146143	0.272004183052781	0.521364065049359
5796_gene	0.27063170845897	0.272134484892224	0.521364065049359
8840_gene	-0.557870676073072	0.272058607517038	0.521364065049359
9640_gene	0.207691527197235	0.272132865924969	0.521364065049359
10418_gene	0.418933482736684	0.272011551178145	0.521364065049359
10734_gene	4.50071212112895	0.272235264846529	0.521460468382581
3660_gene	0.481589311633827	0.272469318297207	0.521715385451794
7997_gene	-1.98785655938261	0.272440135955845	0.521715385451794
175_gene	0.262370002508512	0.272576924983048	0.521824739306192
2303_gene	0.306642709640156	0.272680466637012	0.521926271944228
3183_gene	0.240863639990152	0.272732267391642	0.521928750226894
2348_gene	0.523363639752592	0.272913170086967	0.522081580836489
5413_gene	-0.341162345422654	0.272869131878349	0.522081580836489
1753_gene	0.391262496113824	0.273035763772735	0.522219430469636
6421_gene	0.528734420608967	0.273401251710998	0.52282171265386
1025_gene	0.441606206061978	0.273825660484746	0.52321794578182
2693_gene	-0.317012990942779	0.273775598994558	0.52321794578182
7040_gene	0.257634708718522	0.273861609128495	0.52321794578182
7382_gene	-0.367882840069151	0.27372303491434	0.52321794578182
9627_gene	0.319164233819679	0.273739695522436	0.52321794578182
6903_gene	0.396087421621011	0.274573368152068	0.524480810810254
1210_gene	0.242193913965203	0.274804631874917	0.524825552725077
703_gene	0.271574899298247	0.274895230982447	0.524862617372466
3742_gene	-0.788320313841249	0.2749644387384	0.524862617372466
6786_gene	-0.494704063702761	0.274976408985342	0.524862617372466
9720_gene	-0.42918625486523	0.275730833494643	0.526205435518678
9865_gene	0.595622608309457	0.275881617237662	0.526395980896234
1584_gene	-0.189019818193321	0.27615374497538	0.526664952833953
2260_gene	-0.169043571058774	0.276226441296693	0.526664952833953
7792_gene	-0.414775498868505	0.276215261072848	0.526664952833953
7882_gene	0.335872456058784	0.276108659818365	0.526664952833953
1964_gene	-0.840476888360922	0.276399556127111	0.52680062947576
4894_gene	0.493622886384933	0.27635023293857	0.52680062947576
9474_gene	-0.829230532725647	0.276704481810399	0.527042915140323
10689_gene	-0.288600433340638	0.276632146283577	0.527042915140323
2674_gene	4.63186553049365	0.276730681009424	0.527042915140323
8899_gene	4.63186553054057	0.276730681004831	0.527042915140323
10241_gene	0.276781637198902	0.276911935167166	0.527193798455692
10493_gene	-0.297107211961403	0.27687290381502	0.527193798455692
1537_gene	0.375703128868724	0.27715373691657	0.527556956584238
2454_gene	0.328728684099775	0.277360585618022	0.527853460732346
442_gene	-0.341528812989554	0.277451091059091	0.527928480022952
4279_gene	-0.279396991941432	0.277943534085471	0.528768129830497
1230_gene	0.383693108701995	0.278045813087083	0.528787836048489
2341_gene	0.736312947394057	0.278158571391483	0.528787836048489
2836_gene	1.07008108674166	0.278138594794892	0.528787836048489
6961_gene	-0.207149431036021	0.278068727330425	0.528787836048489
6438_gene	-0.768736420291193	0.278258202350773	0.528879945391371
2924_gene	0.7299562734911	0.279000262137401	0.529896550865002
3408_gene	0.526854773226945	0.278865421704966	0.529896550865002
4257_gene	-0.290159307651193	0.278902555784744	0.529896550865002
6716_gene	0.840935113108826	0.279049451307078	0.529896550865002
9238_gene	-0.277149496516755	0.278953178904035	0.529896550865002
8459_gene	-0.291653330760826	0.279321392734464	0.530315501105631
7505_gene	0.216271286735534	0.279503771033234	0.530465123411538
7939_gene	0.256388138413132	0.27955419606147	0.530465123411538
9166_gene	0.419300971463267	0.279531148565235	0.530465123411538
1369_gene	0.256545263542286	0.279711559502385	0.530568879570052
8271_gene	-0.592552931777175	0.279679228031879	0.530568879570052
4867_gene	0.422569936439452	0.279849069611883	0.530732296819453
5662_gene	0.711860852511417	0.280116360805686	0.531141738085497
415_gene	0.260026376371088	0.280272293151469	0.531339915139842
792_gene	-0.317931955211986	0.280660697279911	0.53187986958859
1771_gene	-0.332409931861839	0.280794534398448	0.53187986958859
4258_gene	-0.300394797985968	0.280732357630189	0.53187986958859
7042_gene	-0.982608103628453	0.280666133272577	0.53187986958859
10232_gene	0.245205066413307	0.280814454081222	0.53187986958859
127_gene	-0.520166519925671	0.2809091369205	0.531961704404701
3236_gene	-0.280045177084772	0.281150388939806	0.532126029176548
5905_gene	-0.271503808687082	0.2810816288507	0.532126029176548
5249_gene	-4.60924499706117	0.28110161279139	0.532126029176548
1582_gene	-0.258177714489121	0.281247330061876	0.532195379251926
2242_gene	3.46599623806614	0.28150597567138	0.532195379251926
2287_gene	-0.244092091900948	0.281407046653617	0.532195379251926
4124_gene	2.64314588263071	0.281599025909574	0.532195379251926
4620_gene	0.378171006303812	0.281570832364224	0.532195379251926
5559_gene	-0.234776487334255	0.28137078049206	0.532195379251926
5764_gene	-0.633498291079099	0.281397860163059	0.532195379251926
10638_gene	0.279794835896492	0.281591750278354	0.532195379251926
3766_gene	-0.575905543181147	0.281681660752121	0.532254211412036
2267_gene	-0.285857582374887	0.281976555748756	0.532324758331684
3848_gene	-0.891622843798263	0.281828144526186	0.532324758331684
6973_gene	-0.321445054404516	0.281971041315951	0.532324758331684
10444_gene	-0.50802652603281	0.281943553233714	0.532324758331684
3825_gene	4.58214286104729	0.281964478015448	0.532324758331684
9590_gene	-0.963841135634811	0.282529990635187	0.533174748579989
9844_gene	-0.659090805184108	0.282499979040145	0.533174748579989
1002_gene	-0.391162413273169	0.282839794030322	0.533369786771778
2298_gene	1.33760705098746	0.282792834542678	0.533369786771778
3676_gene	3.74290505960966	0.282837473790802	0.533369786771778
8937_gene	-0.259901727195731	0.282794201991422	0.533369786771778
8152_gene	-0.237436689687265	0.282923279427337	0.533429879511422
265_gene	-0.401191454198604	0.283180944396998	0.533741483787095
2117_gene	1.18731942980572	0.283191847842524	0.533741483787095
3339_gene	0.361810382142136	0.283527839719155	0.534277296801194
5751_gene	-0.935486910537171	0.283725102670766	0.534454103353936
5865_gene	0.237491369038255	0.283699192167387	0.534454103353936
5729_gene	-0.718615309909705	0.283868759178858	0.534627256671099
3461_gene	-0.273987423000774	0.284014039570183	0.534803404686275
6427_gene	0.397027977096489	0.28412062023438	0.53490662953217
7256_gene	0.257507116273483	0.284195463424401	0.534950076325639
7399_gene	-0.409446707612125	0.284497640908714	0.535421347869359
9511_gene	-0.327924074434654	0.284803729541858	0.535899807189651
8568_gene	-0.354655668951165	0.285000182229206	0.53617183381697
762_gene	-0.395212080951041	0.2850557707691	0.536178801443008
507_gene	-0.261190780245063	0.285284394173174	0.536413560659677
10552_gene	0.494444952988506	0.28528111389146	0.536413560659677
2215_gene	-0.482260413178297	0.285382077263496	0.536499615506815
3101_gene	-0.273919060221199	0.285539034971138	0.536697051180746
430_gene	0.441385582191424	0.285746838992775	0.536794734439435
2390_gene	0.806080784361883	0.285674215481919	0.536794734439435
9700_gene	-0.213622048146506	0.285712156733592	0.536794734439435
570_gene	0.892927015351265	0.285871161227095	0.53693067613973
4603_gene	0.416517134701799	0.2861713186355	0.537396766632611
3911_gene	0.752670733405335	0.286259520480555	0.537464731948775
10495_gene	0.490327651660521	0.286390597750362	0.537596749806822
5284_gene	4.54017968756638	0.286433878888752	0.537596749806822
748_gene	-0.243002540963577	0.286531948147937	0.537683158191534
5614_gene	-0.322880589309951	0.28664665705356	0.5378007541742
2974_gene	0.593373544589313	0.287238156971434	0.538812690895408
4339_gene	-0.213715713221037	0.288309952915633	0.540638220471778
5201_gene	0.209094809128959	0.288420602812165	0.540638220471778
6712_gene	-0.189520533619789	0.288402618727344	0.540638220471778
10592_gene	0.653064299533567	0.288398826969289	0.540638220471778
4629_gene	0.622594495271454	0.288779012080341	0.540884273002074
5814_gene	-0.365832544735009	0.288813568649646	0.540884273002074
10505_gene	-0.433022730582498	0.288719246408276	0.540884273002074
68_gene	4.51851123958047	0.288760530269336	0.540884273002074
5946_gene	4.51851123956687	0.288760530270702	0.540884273002074
4814_gene	0.197578103988156	0.289137291454678	0.541347566881614
5954_gene	0.339292016170662	0.289165721810191	0.541347566881614
2507_gene	-0.558218448643003	0.289218222266012	0.541347782810536
4131_gene	-0.376917781493648	0.290205934083968	0.54309817508579
607_gene	0.285062646222273	0.290780932502554	0.543613832456275
2889_gene	-0.250849236935058	0.290549238518019	0.543613832456275
4001_gene	-0.225795251578136	0.290654640409183	0.543613832456275
4487_gene	0.376570125165076	0.290664501402759	0.543613832456275
6574_gene	-4.51939106092403	0.290797103330587	0.543613832456275
3540_gene	-4.51939106097675	0.290797103325882	0.543613832456275
4167_gene	0.274038889274461	0.291179847896452	0.544044968175405
7183_gene	0.742112169836191	0.291185670503016	0.544044968175405
7243_gene	-0.343666917711187	0.291092274988879	0.544044968175405
8749_gene	-0.273279958147141	0.291524497173979	0.544579565039027
2193_gene	-0.672575563501032	0.291630414210874	0.544580193248048
4543_gene	0.56060701154977	0.291682927194498	0.544580193248048
5139_gene	0.508254998787348	0.291672837539044	0.544580193248048
7141_gene	-0.424085334061179	0.291872240278122	0.544835211530728
1041_gene	0.407579567092276	0.292125005124805	0.545208561126917
2859_gene	0.668504124436836	0.29256272761355	0.545828349369638
10769_gene	2.04317961707033	0.292550640573781	0.545828349369638
186_gene	1.13170240596613	0.292768763124287	0.545934331335517
